|cell_zid|geometry|adm_zid|adm_name|okrug_name|sub_ter|okrug_id|area|customers_cnt_home|customers_cnt_job|customers_cnt_day|customers_cnt_move|served|blocked|predicted
8868|114994|POLYGON ((37.69541441098229 55.79231567317088, 37.69543690033854 55.79680707394346, 37.70340993814749 55.79679414476461, 37.70338653134268 55.79230274835189, 37.69541441098229 55.79231567317088))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1763|2703|3385|85|1|1|0.0
8869|114995|POLYGON ((37.70338653134268 55.79230274835189, 37.70340993814749 55.79679414476461, 37.71138296932062 55.79678069867586, 37.71135864505888 55.79228930451689, 37.70338653134268 55.79230274835189))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|2109|2173|2881|120|1|1|0.0
8870|115546|POLYGON ((37.64759855745616 55.79687379385057, 37.64761554681807 55.80136520195241, 37.65558953671324 55.80135537260235, 37.65557162961802 55.79686396614814, 37.64759855745616 55.79687379385057))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|912|1517|1872|59|1|1|0.0
8871|115547|POLYGON ((37.65557162961802 55.79686396614814, 37.65558953671324 55.80135537260235, 37.66356351763819 55.80134502625604, 37.66354469281209 55.79685362153612, 37.65557162961802 55.79686396614814))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|572|642|847|42|0|1|0.0
8872|115548|POLYGON ((37.66354469281209 55.79685362153612, 37.66356351763819 55.80134502625604, 37.67153749711873 55.8013341629041, 37.67151775456338 55.79684276000513, 37.66354469281209 55.79685362153612))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|442|493|693|28|0|1|0.0
8873|115549|POLYGON ((37.67151775456338 55.79684276000513, 37.67153749711873 55.8013341629041, 37.67951147100167 55.80132278255223, 37.67949081071922 55.79683138156089, 37.67151775456338 55.79684276000513))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|373|427|584|12|1|1|0.0
8874|115550|POLYGON ((37.67949081071922 55.79683138156089, 37.67951147100167 55.80132278255223, 37.68748543805352 55.80131088520272, 37.68746386004639 55.7968194862056, 37.67949081071922 55.79683138156089))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|744|211|496|35|1|1|0.0
8875|115551|POLYGON ((37.68746386004639 55.7968194862056, 37.68748543805352 55.80131088520272, 37.69545939606765 55.80129847085963, 37.69543690033854 55.79680707394346, 37.68746386004639 55.7968194862056))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1290|675|1147|70|1|1|0.0
8876|115552|POLYGON ((37.69543690033854 55.79680707394346, 37.69545939606765 55.80129847085963, 37.70343335159656 55.80128553951316, 37.70340993814749 55.79679414476461, 37.69543690033854 55.79680707394346))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1790|1423|2116|97|1|1|0.0
8877|116097|POLYGON ((37.64761554681807 55.80136520195241, 37.64763254099071 55.80585660510421, 37.65560744887904 55.80584677410615, 37.65558953671324 55.80135537260235, 37.64761554681807 55.80136520195241))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|805|2455|2750|38|1|1|0.0
8878|116098|POLYGON ((37.65558953671324 55.80135537260235, 37.65560744887904 55.80584677410615, 37.66358234779473 55.80583642602513, 37.66356351763819 55.80134502625604, 37.65558953671324 55.80135537260235))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|586|606|846|34|1|1|0.0
8879|116099|POLYGON ((37.66356351763819 55.80134502625604, 37.66358234779473 55.80583642602513, 37.67155724526439 55.80582556085184, 37.67153749711873 55.8013341629041, 37.66356351763819 55.80134502625604))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|349|302|484|13|1|1|0.0
8880|116100|POLYGON ((37.67153749711873 55.8013341629041, 37.67155724526439 55.80582556085184, 37.67953213713426 55.80581417859192, 37.67951147100167 55.80132278255223, 37.67153749711873 55.8013341629041))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|281|298|412|24|0|1|0.0
8881|116101|POLYGON ((37.67951147100167 55.80132278255223, 37.67953213713426 55.80581417859192, 37.68750702217068 55.80580227924766, 37.68748543805352 55.80131088520272, 37.67951147100167 55.80132278255223))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|720|742|1004|54|0|1|0.0
8882|116102|POLYGON ((37.68748543805352 55.80131088520272, 37.68750702217068 55.80580227924766, 37.69548189816662 55.80578986282318, 37.69545939606765 55.80129847085963, 37.68748543805352 55.80131088520272))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|670|587|828|37|1|1|0.0
8883|116103|POLYGON ((37.69545939606765 55.80129847085963, 37.69548189816662 55.80578986282318, 37.70345677167536 55.80577692930863, 37.70343335159656 55.80128553951316, 37.69545939606765 55.80129847085963))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|877|980|1268|49|1|1|0.0
8884|116647|POLYGON ((37.65560744887904 55.80584677410615, 37.65562536613267 55.81033817449709, 37.66360118329987 55.81032782468102, 37.66358234779473 55.80583642602513, 37.65560744887904 55.80584677410615))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|637|389|619|30|1|1|0.0
8885|116648|POLYGON ((37.66358234779473 55.80583642602513, 37.66360118329987 55.81032782468102, 37.67157699901938 55.81031695768591, 37.67155724526439 55.80582556085184, 37.66358234779473 55.80583642602513))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|368|301|482|16|1|1|0.0
8886|116649|POLYGON ((37.67155724526439 55.80582556085184, 37.67157699901938 55.81031695768591, 37.67955280913693 55.81030557351749, 37.67953213713426 55.80581417859192, 37.67155724526439 55.80582556085184))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|355|214|355|37|1|1|0.0
8887|116650|POLYGON ((37.67953213713426 55.80581417859192, 37.67955280913693 55.81030557351749, 37.68752861241865 55.81029367217805, 37.68750702217068 55.80580227924766, 37.67953213713426 55.80581417859192))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|402|435|587|26|1|1|0.0
8888|116651|POLYGON ((37.68750702217068 55.80580227924766, 37.68752861241865 55.81029367217805, 37.69550440665719 55.8102812536717, 37.69548189816662 55.80578986282318, 37.68750702217068 55.80580227924766))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|695|710|973|29|1|1|0.0
8889|116652|POLYGON ((37.69548189816662 55.80578986282318, 37.69550440665719 55.8102812536717, 37.70348019840644 55.81026831798855, 37.70345677167536 55.80577692930863, 37.69548189816662 55.80578986282318))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1315|952|1367|70|1|1|0.0
8890|117190|POLYGON ((37.65562536613267 55.81033817449709, 37.65564328845864 55.81482956938986, 37.66362002413724 55.81481921783828, 37.66360118329987 55.81032782468102, 37.65562536613267 55.81033817449709))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|3266|912|2118|167|1|1|0.0
8891|117191|POLYGON ((37.66360118329987 55.81032782468102, 37.66362002413724 55.81481921783828, 37.67159675836658 55.81480834902098, 37.67157699901938 55.81031695768591, 37.66360118329987 55.81032782468102))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|742|386|622|42|1|1|0.0
8892|117192|POLYGON ((37.67157699901938 55.81031695768591, 37.67159675836658 55.81480834902098, 37.67957348699178 55.81479696294364, 37.67955280913693 55.81030557351749, 37.67157699901938 55.81031695768591))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|340|300|420|26|1|1|0.0
8893|117193|POLYGON ((37.67955280913693 55.81030557351749, 37.67957348699178 55.81479696294364, 37.68755020878664 55.81478506125313, 37.68752861241865 55.81029367217805, 37.67955280913693 55.81030557351749))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|370|487|641|12|1|1|0.0
8894|117194|POLYGON ((37.68752861241865 55.81029367217805, 37.68755020878664 55.81478506125313, 37.69552692152805 55.8147726406644, 37.69550440665719 55.8102812536717, 37.68752861241865 55.81029367217805))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1068|1103|1463|70|1|1|0.0
8895|117195|POLYGON ((37.69550440665719 55.8102812536717, 37.69552692152805 55.8147726406644, 37.70350363177814 55.81475970281218, 37.70348019840644 55.81026831798855, 37.69550440665719 55.8102812536717))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|3629|1015|2258|204|1|1|0.0
8896|117734|POLYGON ((37.66362002413724 55.81481921783828, 37.66363887032741 55.81931060988271, 37.67161652332749 55.81929973924278, 37.67159675836658 55.81480834902098, 37.66362002413724 55.81481921783828))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|1414|312|851|51|1|1|0.0
8897|117735|POLYGON ((37.67159675836658 55.81480834902098, 37.67161652332749 55.81929973924278, 37.67959417072126 55.81928835125609, 37.67957348699178 55.81479696294364, 37.67159675836658 55.81480834902098))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|317|211|340|30|1|1|0.0
8898|117736|POLYGON ((37.67957348699178 55.81479696294364, 37.67959417072126 55.81928835125609, 37.68757181127442 55.81927644592489, 37.68755020878664 55.81478506125313, 37.67957348699178 55.81479696294364))|92|Сокольники|Восточный административный округ|Старая Москва|561.0|10126053.10408|431|201|341|28|1|1|0.0
